phase,lon,lat,UWIND
Early,-170,67.5,-0.5179303603446241
Early,-170,70,-0.3967870720650702
Early,-170,72.5,0.09103758355370269
Early,-170,75,0.606620652831438
Early,-170,77.5,0.704977264409006
Early,-170,80,0.40461522678031703
Early,-170,82.5,0.1316502253986524
Early,-170,85,0.1207966265498465
Early,-170,87.5,0.17408047002072347
Early,-170,90,0.02758878537175469
Early,-167.5,-90,0.777578009180348
Early,-167.5,-87.5,1.0450354351712277
Early,-167.5,-85,0.8585760405848091
Early,-167.5,-82.5,0.17201801979996606
Early,-167.5,-80,-0.5659066779124216
Early,-167.5,-77.5,-0.6611388499552431
Early,-167.5,-75,0.08199539538527566
Early,-167.5,-72.5,1.0629748409772122
Early,-167.5,-70,1.5086548512592381
Early,-167.5,-67.5,1.2621163094139387
Early,-167.5,-65,0.7677934323308014
Early,-167.5,-62.5,0.3922400413499225
Early,-167.5,-60,0.042912612418810524
Early,-167.5,-57.5,-0.4979961979571247
Early,-167.5,-55,-1.1321967205761863
Early,-167.5,-52.5,-1.5092003927898097
Early,-167.5,-50,-1.4235297832841203
Early,-167.5,-47.5,-0.9987351622340206
Early,-167.5,-45,-0.4939644217292095
Early,-167.5,-42.5,-0.04518562593481297
Early,-167.5,-40,0.365479236409316
Early,-167.5,-37.5,0.7573567797406278
Early,-167.5,-35,1.0616735374325468
Early,-167.5,-32.5,1.176998186077488
Early,-167.5,-30,1.118237775094046
Early,-167.5,-27.5,1.0105434258377113
Early,-167.5,-25,0.9378160998995276
Early,-167.5,-22.5,0.8095561406097187
Early,-167.5,-20,0.49140964924585134
Early,-167.5,-17.5,0.035031863895438296
Early,-167.5,-15,-0.2966383590466941
Early,-167.5,-12.5,-0.3126452153361286
Early,-167.5,-10,-0.09884816463226982
Early,-167.5,-7.5,0.09422607318163985
Early,-167.5,-5,0.14058744020330466
Early,-167.5,-2.5,0.12276545015209543
Early,-167.5,0,0.1782544997010631
Early,-167.5,2.5,0.32079989923866664
Early,-167.5,5,0.4292201249858232
Early,-167.5,7.5,0.3825690146036742
Early,-167.5,10,0.18584186715639356
Early,-167.5,12.5,-0.029932169134082143
Early,-167.5,15,-0.17096824234493074
Early,-167.5,17.5,-0.29181814472429285
Early,-167.5,20,-0.5197598950155543
Early,-167.5,22.5,-0.821726201931558
Early,-167.5,25,-0.9777083406767074
Early,-167.5,27.5,-0.8267239070150353
Early,-167.5,30,-0.4595154221588427
Early,-167.5,32.5,-0.06383626961645425
Early,-167.5,35,0.3039104464030723
Early,-167.5,37.5,0.6637439221680729
Early,-167.5,40,0.9013526512651888
