phase,lon,lat,UWIND
Early,-172.5,-52.5,0.7886479067602807
Early,-172.5,-50,0.6751000504428194
Early,-172.5,-47.5,0.40445244394719937
Early,-172.5,-45,0.16864700456253778
Early,-172.5,-42.5,0.032597271892458396
Early,-172.5,-40,-0.13496130296755193
Early,-172.5,-37.5,-0.4328342267715091
Early,-172.5,-35,-0.7405127233811264
Early,-172.5,-32.5,-0.8916218769960575
Early,-172.5,-30,-0.8993570360032695
Early,-172.5,-27.5,-0.9078526048549257
Early,-172.5,-25,-0.9250873450296554
Early,-172.5,-22.5,-0.7902823944881298
Early,-172.5,-20,-0.4299425241340158
Early,-172.5,-17.5,-0.014035129771288334
Early,-172.5,-15,0.22794869891237762
Early,-172.5,-12.5,0.24519900451766455
Early,-172.5,-10,0.11941639794055509
Early,-172.5,-7.5,-0.11100357605196387
Early,-172.5,-5,-0.4446662934239619
Early,-172.5,-2.5,-0.7863095492453972
Early,-172.5,0,-0.9734371491452463
Early,-172.5,2.5,-0.9423141040422794
Early,-172.5,5,-0.7708611304988182
Early,-172.5,7.5,-0.546194718395269
Early,-172.5,10,-0.30347628779093905
Early,-172.5,12.5,-0.11296589417631776
Early,-172.5,15,-0.06108972927868365
Early,-172.5,17.5,-0.10637912806391096
Early,-172.5,20,-0.07700210364039742
Early,-172.5,22.5,0.09474931808753623
Early,-172.5,25,0.2546628476405666
Early,-172.5,27.5,0.25203177214347106
Early,-172.5,30,0.12797829962811794
Early,-172.5,32.5,0.0031357093908982447
Early,-172.5,35,-0.11453856994743444
Early,-172.5,37.5,-0.25568558392687935
Early,-172.5,40,-0.3091824113925233
Early,-172.5,42.5,-0.13028217737339545
Early,-172.5,45,0.19278834610363182
Early,-172.5,47.5,0.3675104831572236
Early,-172.5,50,0.2625702556417124
Early,-172.5,52.5,0.046933250713437125
Early,-172.5,55,-0.06636819018246934
Early,-172.5,57.5,-0.07031069355165323
Early,-172.5,60,-0.06373973076410432
Early,-172.5,62.5,-0.05903934542736147
Early,-172.5,65,-0.02509598631092287
Early,-172.5,67.5,-0.03221629352181643
Early,-172.5,70,-0.19137897775732018
Early,-172.5,72.5,-0.4585820203208398
Early,-172.5,75,-0.6455025031563596
Early,-172.5,77.5,-0.626887064733232
