phase,lon,lat,VwIND
Early,-157.5,40,-0.11518725084294484
Early,-157.5,42.5,0.2671923314306846
Early,-157.5,45,0.5350451200830507
Early,-157.5,47.5,0.6323307135305828
Early,-157.5,50,0.6847160239465488
Early,-157.5,52.5,0.8103473669848172
Early,-157.5,55,0.9509696466406783
Early,-157.5,57.5,0.9524282073736581
Early,-157.5,60,0.8131122304406166
Early,-157.5,62.5,0.6683168368168008
Early,-157.5,65,0.5695886042627938
Early,-157.5,67.5,0.42164280363672585
Early,-157.5,70,0.18378272584245398
Early,-157.5,72.5,-0.009747625384097153
Early,-157.5,75,-0.022180414740377664
Early,-157.5,77.5,0.08226995942163107
Early,-157.5,80,0.1331071473004307
Early,-157.5,82.5,0.07110999375039122
Early,-157.5,85,-0.013113022280530818
Early,-157.5,87.5,-0.029705833700482416
Early,-157.5,90,0.006352267665452193
Early,-155,-90,0.06410716214254872
Early,-155,-87.5,0.2219798874013593
Early,-155,-85,0.4512850903173182
Early,-155,-82.5,0.4676733565622557
Early,-155,-80,0.10827890329121208
Early,-155,-77.5,-0.47144353695296526
Early,-155,-75,-0.917240130292945
Early,-155,-72.5,-1.0120727168424164
Early,-155,-70,-0.8372527591987562
Early,-155,-67.5,-0.61016382552142
Early,-155,-65,-0.44872030012952896
Early,-155,-62.5,-0.3196567860707938
Early,-155,-60,-0.17901140580958322
Early,-155,-57.5,-0.07320670738646375
Early,-155,-55,-0.058035869665004104
Early,-155,-52.5,-0.11798618435238191
Early,-155,-50,-0.18426725852291342
Early,-155,-47.5,-0.20988287883959078
Early,-155,-45,-0.20308871412731677
Early,-155,-42.5,-0.20053295600060803
Early,-155,-40,-0.23963804017945411
Early,-155,-37.5,-0.32739362115127224
Early,-155,-35,-0.4088505096758336
Early,-155,-32.5,-0.3958031719098585
Early,-155,-30,-0.2566284395222912
Early,-155,-27.5,-0.051819246436279505
Early,-155,-25,0.11752832473530889
Early,-155,-22.5,0.2072424736079439
Early,-155,-20,0.22804105114033954
Early,-155,-17.5,0.21139415448434995
Early,-155,-15,0.189611340473334
Early,-155,-12.5,0.18826701967382461
Early,-155,-10,0.1848807025965793
Early,-155,-7.5,0.1201514678236501
Early,-155,-5,-0.0035009711995869055
Early,-155,-2.5,-0.0888914818937337
Early,-155,0,-0.052525353386798805
Early,-155,2.5,0.05491588009608153
