Phase,Lon,Lat,Mean_anomaly
Early,28,-50,0.13950010176860983
Early,28,-48,0.1644504843336158
Early,28,-46,0.1748670881444756
Early,28,-44,0.15271302858988972
Early,28,-42,0.12639316212048407
Early,28,-40,0.10684100208858985
Early,28,-38,0.0849368731180876
Early,28,-36,0.07139835357666299
Early,28,-34,0.059948077346344775
Early,28,32,-0.3539825005964799
Early,28,34,-0.3449020010052317
Early,28,36,-0.3206393993262132
Early,28,38,-0.2911776658260443
Early,28,60,-0.4878106362891932
Early,28,72,-0.18361713669516816
Early,28,74,-0.15317597136352964
Early,28,76,-0.1372311240795886
Early,28,78,-0.3172940474567981
Early,28,80,-0.14533605259476232
Early,28,82,-0.039899481065345244
Early,28,84,0
Early,28,86,0
Early,28,88,0
Early,30,-68,-0.05207738009366045
Early,30,-66,-0.0291114487431269
Early,30,-64,-0.01611798243089106
Early,30,-62,-0.00850822848804036
Early,30,-60,0.022253814429947855
Early,30,-58,0.034768129907774184
Early,30,-56,0.04707459116523935
Early,30,-54,0.08516158515756826
Early,30,-52,0.13183936332211377
Early,30,-50,0.1446406310254879
Early,30,-48,0.1621104818401919
Early,30,-46,0.15535218932411915
Early,30,-44,0.12583442023306535
Early,30,-42,0.10999526688547158
Early,30,-40,0.10371023813883634
Early,30,-38,0.09044332793265043
Early,30,-36,0.07386099208485195
Early,30,-34,0.05322176904389728
Early,30,-32,0.03662850351044646
Early,30,32,-0.3567135406262917
Early,30,34,-0.3595258972861499
Early,30,36,-0.3519006989218994
Early,30,42,-0.37345104795514156
Early,30,44,-0.38600672664063934
Early,30,46,-0.3940239400574579
Early,30,70,-0.2032502286361923
Early,30,72,-0.15965703725814825
Early,30,74,-0.1075213576808121
Early,30,76,-0.08562759639638834
Early,30,78,-0.30268014872615884
Early,30,80,-0.1390853553107289
Early,30,82,-0.049770266720742695
Early,30,84,0
Early,30,86,0
Early,30,88,0
Early,32,-68,-0.0397835319692431
Early,32,-66,-0.038861727895157475
Early,32,-64,0.0025894467577794403
Early,32,-62,-6.776972250505502e-4
Early,32,-60,0.02591994499618356
Early,32,-58,0.03482676028753774
Early,32,-56,0.053174216367981114
Early,32,-54,0.08512559352499044
Early,32,-52,0.11333184892480923
Early,32,-50,0.15309554880315568
Early,32,-48,0.1554549433968298
Early,32,-46,0.13229973605184883
Early,32,-44,0.12132593212705345
Early,32,-42,0.11027605316855534
Early,32,-40,0.10393800012993157
Early,32,-38,0.08000629309451704
Early,32,-36,0.055924224853514025
Early,32,-34,0.035739601019658805
Early,32,-32,0.019991259141398383
Early,32,-30,0.013630973931515916
Early,32,32,-0.35732089822942487
Early,32,34,-0.36415948000822135
Early,32,36,-0.3685386108629718
Early,32,42,-0.3648815126130088
Early,32,44,-0.3810253649046822
Early,32,46,-0.38561665939563294
Early,32,70,-0.17394285816134772
