phase,lon,lat,mean_anomaly
Early,-160,50,0.023835532746991597
Early,-160,52.5,0.03600730004737548
Early,-160,55,0.04343581597655744
Early,-160,57.5,0.0224140662206021
Early,-160,60,-0.06695735268444353
Early,-160,62.5,-0.1637189387680783
Early,-160,65,-0.14356838860005347
Early,-160,67.5,-0.08087284758206491
Early,-160,70,0.011915294383208255
Early,-160,72.5,0.21447723513052516
Early,-160,75,0.5249799734319647
Early,-160,77.5,0.8680221382557621
Early,-160,80,1.1361190377722192
Early,-160,82.5,1.3154842970645073
Early,-160,85,1.4185360929397461
Early,-160,87.5,1.3950831265506343
Early,-160,90,1.3299792089634497
Early,-157.5,-90,-0.9295519775925833
Early,-157.5,-87.5,-0.805982956112486
Early,-157.5,-85,-0.7048939268615999
Early,-157.5,-82.5,-0.897945860590994
Early,-157.5,-80,-1.2135782953605616
Early,-157.5,-77.5,-1.1985388500387268
Early,-157.5,-75,-1.031897730405774
Early,-157.5,-72.5,-0.7651671679574292
Early,-157.5,-70,-0.6822118705666665
Early,-157.5,-67.5,-0.7602222786174087
Early,-157.5,-65,-0.7244460736396132
Early,-157.5,-62.5,-0.5600022182118385
Early,-157.5,-60,-0.2880759267612103
Early,-157.5,-57.5,0.06765884652952973
Early,-157.5,-55,0.5059707872768863
Early,-157.5,-52.5,0.9309638882621741
Early,-157.5,-50,1.2018766385940187
Early,-157.5,-47.5,1.326427983307514
Early,-157.5,-45,1.2940520715843822
Early,-157.5,-42.5,1.1187594806629677
Early,-157.5,-40,0.8570713336838568
Early,-157.5,-37.5,0.5788868837251864
Early,-157.5,-35,0.30611864300600733
Early,-157.5,-32.5,0.05559540817712069
Early,-157.5,-30,-0.11095477103575255
Early,-157.5,-27.5,-0.19732933553913987
Early,-157.5,-25,-0.24698606411516266
Early,-157.5,-22.5,-0.2258035629244852
Early,-157.5,-20,-0.14463532972395726
Early,-157.5,-17.5,-0.07883950547603892
Early,-157.5,-15,-0.03155415820736625
Early,-157.5,-12.5,0.015465655312368654
Early,-157.5,-10,0.07425044489618725
Early,-157.5,-7.5,0.10597903351176595
Early,-157.5,-5,0.08674674160954073
Early,-157.5,-2.5,0.070008214903142435
Early,-157.5,0,0.06871438955250998
Early,-157.5,2.5,0.0785162167578313
Early,-157.5,5,0.1057871581822645
Early,-157.5,7.5,0.12656845126120359
Early,-157.5,10,0.14316871569359627
Early,-157.5,12.5,0.15113552397398805
Early,-157.5,15,0.13627717622880745
Early,-157.5,17.5,0.13942827781603193
Early,-157.5,20,0.14168953806048334
Early,-157.5,22.5,0.11365182219190746
Early,-157.5,25,0.11101868561476855
Early,-157.5,27.5,0.11556603879962232
Early,-157.5,30,0.06970668220707502
Early,-157.5,32.5,-0.04626555254724106
Early,-157.5,35,-0.16784997618894365
Early,-157.5,37.5,-0.2392903037822407
Early,-157.5,40,-0.25923782489880626
Early,-157.5,42.5,-0.26627527132343143
Early,-157.5,45,-0.2391343208764694
Early,-157.5,47.5,-0.13508798280603812
Early,-157.5,50,-0.039372402687639314
Early,-157.5,52.5,-0.0047158119656081415
Early,-157.5,55,0.0026966187938298317
Early,-157.5,57.5,-0.022365572599916013
Early,-157.5,60,-0.10337220217007825
Early,-157.5,62.5,-0.22504253452669112
Early,-157.5,65,-0.18991591473067834
Early,-157.5,67.5,-0.08248737373826141
Early,-157.5,70,0.03821177030851704
Early,-157.5,72.5,0.21793898037434298
Early,-157.5,75,0.5146958731235975
Early,-157.5,77.5,0.8482866506251369
Early,-157.5,80,1.1292149535051932
Early,-157.5,82.5,1.3241531067499925
Early,-157.5,85,1.425102012682181
Early,-157.5,87.5,1.3960585069056082
Early,-157.5,90,1.3299792089634497
Early,-155,-90,-0.9295519775925833
Early,-155,-87.5,-0.7957530892048619
Early,-155,-85,-0.6799604669526109
Early,-155,-82.5,-0.8417395355541587
Early,-155,-80,-1.1624935834776038
Early,-155,-77.5,-1.1956403864953262
Early,-155,-75,-1.102172776148651
Early,-155,-72.5,-0.8768993094719585
Early,-155,-70,-0.777568777101036
Early,-155,-67.5,-0.8233753289721292
Early,-155,-65,-0.7985172068075949
Early,-155,-62.5,-0.6217240957968434
Early,-155,-60,-0.3170491766299025
Early,-155,-57.5,0.05739200315780671
Early,-155,-55,0.49767561470804805
Early,-155,-52.5,0.8876779394440527
Early,-155,-50,1.123794921924295
Early,-155,-47.5,1.2256328921973643
Early,-155,-45,1.190347695315893
Early,-155,-42.5,1.0160466451113428
Early,-155,-40,0.7412687482769841
Early,-155,-37.5,0.44906260495766376
Early,-155,-35,0.1601760846678006
Early,-155,-32.5,-0.08378044715138125
Early,-155,-30,-0.2293999924809782
Early,-155,-27.5,-0.29648447251713167
Early,-155,-25,-0.3048423315043902
Early,-155,-22.5,-0.25416327668765987
Early,-155,-20,-0.16224783191746348
Early,-155,-17.5,-0.08532363962175483
Early,-155,-15,-0.026102877409278753
Early,-155,-12.5,0.02186668797173752
Early,-155,-10,0.06879475273787578
Early,-155,-7.5,0.10323037446377945
Early,-155,-5,0.0821008534481131
Early,-155,-2.5,0.055223876481118865
Early,-155,0,0.049856530566059445
Early,-155,2.5,0.07154254705799828
Early,-155,5,0.10511469534047645
Early,-155,7.5,0.1263868962575692
Early,-155,10,0.15842971276023177
